"id","drug_id","synonym"
"987","5","HSDB 3033"
"988","5","4560 R.P."
"989","5","UNII-U42B7VYA4P"
"990","5","C17H19ClN2S"
"991","5","Propaphen"
"992","5","CCRIS 3711"
"993","5","CHEBI:3647"
"994","5","ZPEIMTDSQAKGNT-UHFFFAOYSA-N"
"995","5","CHEMBL71"
"996","5","EINECS 200-045-8"
"997","5","NSC 167745"
"998","5","Thorazine hydrochloride"
"999","5","U42B7VYA4P"
"1000","5","Phenothiazine hydrochloride"
"1001","5","Hibanil"
"1002","5","Unitensen"
"1003","5","NSC-167745"
"1004","5","NCGC00015273-11"
"1005","5","Chlordelazine"
"1006","5","DSSTox_CID_2808"
"1007","5","DSSTox_RID_76736"
"1008","5","DSSTox_GSID_22808"
"1009","5","34468-21-8"
"1010","5","4560 Rp hydrochloride"
"1011","5","Prazilpromactil"
"1012","5","Chlordelazin"
"1013","5","Phenathyl"
"1014","5","CAS-50-53-3"
"1015","5","Thorazine (TN)"
"1016","5","Z80"
"1017","5","NSC17479"
"1018","5","NSC-226514"
"1019","5","CAS-69-09-0"
"1020","5","Chlorpromazine cation radical"
"1021","5","Chlropromados"
"1022","5","Fraction"
"1023","5","JHICC02042"
"1024","5","SKF 2601A"
"1025","5","SKF-2601"
"1026","5","GG 407"
"1027","5","Spectrum_000142"
"1028","5","Prestwick0_000064"
"1029","5","Prestwick1_000064"
"1030","5","Prestwick2_000064"
"1031","5","Prestwick3_000064"
"1032","5","Spectrum2_001156"
"1033","5","Spectrum3_000346"
"1034","5","Spectrum4_000283"
"1035","5","Spectrum5_000717"
"1036","5","Lopac-C-8138"
"1037","5","Biomol-NT_000020"
"1038","5","Epitope ID:136898"
"1039","5","GTPL83"
"1040","5","SCHEMBL8321"
"1041","5","Lopac0_000249"
"1042","5","Oprea1_110255"
"1043","5","BSPBio_000247"
"1044","5","BSPBio_002011"
"1045","5","KBioGR_000806"
"1046","5","KBioGR_002312"
"1047","5","KBioSS_000622"
"1048","5","KBioSS_002314"
"1049","5","MLS003166901"
"1050","5","DivK1c_000624"
"1051","5","SPECTRUM1500184"
"1052","5","SPBio_001111"
"1053","5","SPBio_002168"
"1054","5","BPBio1_000273"
"1055","5","BPBio1_001181"
"1056","5","QSPL 401"
"1057","5","DTXSID0022808"
"1058","5","CTK1C5154"
"1059","5","HMS501P06"
"1060","5","KBio1_000624"
"1061","5","KBio2_000622"
"1062","5","KBio2_002312"
"1063","5","KBio2_003190"
"1064","5","KBio2_004880"
"1065","5","KBio2_005758"
"1066","5","KBio2_007448"
"1067","5","KBio3_001231"
"1068","5","KBio3_002792"
"1069","5","SKF-2601A"
"1070","5","ZINC44027"
"1071","5","cMAP_000017"
"1072","5","NINDS_000624"
"1073","5","Bio1_000457"
"1074","5","Bio1_000946"
"1075","5","Bio1_001435"
"1076","5","HMS1920M03"
"1077","5","HMS2089C12"
"1078","5","HMS2091E06"
"1079","5","HMS3430C19"
"1080","5","KUC112482N"
"1081","5","Pharmakon1600-01500184"
"1082","5","ALBB-022464"
"1083","5","BCP03610"
"1084","5","KS-00002WW5"
"1085","5","Tox21_110120"
"1086","5","BBL028251"
"1087","5","BDBM50001888"
"1088","5","CCG-40059"
"1089","5","NSC167745"
"1090","5","NSC756689"
"1091","5","s5749"
"1092","5","STK182870"
"1093","5","AKOS001490972"
"1094","5","Tox21_110120_1"
"1095","5","API0001970"
"1096","5","DB00477"
"1097","5","J2.794D"
"1098","5","KS-5101"
"1099","5","MCULE-5976054678"
"1100","5","NSC-756689"
"1101","5","RP-4560"
"1102","5","SDCCGSBI-0050237.P005"
"1103","5","IDI1_000624"
"1104","5","QTL1_000021"
"1105","5","NCGC00015273-01"
"1106","5","NCGC00015273-02"
"1107","5","NCGC00015273-03"
"1108","5","NCGC00015273-04"
"1109","5","NCGC00015273-05"
"1110","5","NCGC00015273-06"
"1111","5","NCGC00015273-07"
"1112","5","NCGC00015273-08"
"1113","5","NCGC00015273-09"
"1114","5","NCGC00015273-10"
"1115","5","NCGC00015273-12"
"1116","5","NCGC00015273-13"
"1117","5","NCGC00015273-14"
"1118","5","NCGC00015273-15"
"1119","5","NCGC00015273-16"
"1120","5","NCGC00015273-17"
"1121","5","NCGC00015273-19"
"1122","5","NCGC00024409-04"
"1123","5","NCGC00024409-05"
"1124","5","NCGC00024409-06"
"1125","5","NCGC00024409-07"
"1126","5","NCGC00024409-08"
"1127","5","4560 R.P"
"1128","5","KSC-315-032-"
"1129","5","M176"
"1130","5","SC-50091"
"1131","5","SMR001453710"
"1132","5","SBI-0050237.P004"
"1133","5","AB0015094"
"1134","5","AX8120990"
"1135","5","LS-105361"
"1136","5","WLN: T C666 BN ISJ B3N1&1 EG"
"1137","5","2601A"
"1138","5","AB00051943"
"1139","5","FT-0653683"
"1140","5","R1242"
"1141","5","2601-A"
"1142","5","C06906"
"1143","5","D00270"
"1144","5","J10069"
"1145","5","M-1209"
"1146","5","AB00051943-15"
"1147","5","AB00051943-16"
"1148","5","AB00051943_17"
"1149","5","AB00051943_18"
"1150","5","L000182"
"1151","5","Q407972"
"1152","5","SR-01000000012-5"
"1153","5","SR-01000000012-6"
"1154","5","BRD-K89997465-001-05-3"
"1155","6","isoniazid"
"1156","6","Isonicotinic acid hydrazide"
"1157","6","54-85-3"
"1158","6","Isonicotinohydrazide"
"1159","6","Isoniazide"
"1160","6","pyridine-4-carbohydrazide"
"1161","6","Rimifon"
"1162","6","Isonicotinic hydrazide"
"1163","6","Nydrazid"
"1164","6","Laniazid"
"1165","6","Isonicotinylhydrazine"
"1166","6","Andrazide"
"1167","6","Cotinazin"
"1168","6","Dinacrin"
"1169","6","Hydrazid"
"1170","6","Neoteben"
"1171","6","Nicizina"
"1172","6","Nicotibina"
"1173","6","Nicozide"
"1174","6","Pycazide"
"1175","6","Tubazide"
"1176","6","Ditubin"
"1177","6","Iscotin"
"1178","6","Isolyn"
"1179","6","Isonex"
"1180","6","Mybasan"
"1181","6","Niconyl"
"1182","6","Hyzyd"
"1183","6","Isonicotinhydrazid"
"1184","6","Antimicina"
"1185","6","Atcotibine"
"1186","6","Chemiazid"
"1187","6","Hidranizil"
"1188","6","Hidrasonil"
"1189","6","Hydrazide"
"1190","6","Isobicina"
"1191","6","Isocidene"
"1192","6","Isohydrazide"
"1193","6","Isonicotan"
"1194","6","Isonicotil"
"1195","6","Isonidrin"
"1196","6","Isonikazid"
"1197","6","Isonindon"
"1198","6","Isonizide"
"1199","6","Isotebezid"
"1200","6","Neumandin"
"1201","6","Pyricidin"
"1202","6","Pyrizidin"
"1203","6","Stanozide"
"1204","6","Armazid"
"1205","6","Armazide"
"1206","6","Cemidon"
"1207","6","Chemidon"
"1208","6","Defonin"
"1209","6","Diforin"
"1210","6","Ebidene"
"1211","6","Ertuban"
"1212","6","Eutizon"
"1213","6","Fimalene"
"1214","6","Hidrulta"
"1215","6","Hycozid"
"1216","6","Idrazil"
"1217","6","Isidrina"
"1218","6","Ismazide"
"1219","6","Isocotin"
"1220","6","Isonerit"
"1221","6","Isonicid"
"1222","6","Isonico"
"1223","6","Isonide"
"1224","6","Isonilex"
"1225","6","Isonirit"
"1226","6","Isoniton"
"1227","6","Isozide"
"1228","6","Niadrin"
"1229","6","Nicetal"
"1230","6","Nidaton"
"1231","6","Nidrazid"
"1232","6","Nikozid"
"1233","6","Nitadon"
"1234","6","Nyscozid"
"1235","6","Pelazid"
"1236","6","Raumanon"
"1237","6","Retozide"
"1238","6","Rimicid"
"1239","6","Rimitsid"
"1240","6","Tubazid"
"1241","6","Azuren"
"1242","6","Cedin"
"1243","6","Eralon"
"1244","6","Evalon"
"1245","6","Hidrun"
"1246","6","Inizid"
"1247","6","Isocid"
"1248","6","Isonin"
"1249","6","Isozyd"
"1250","6","Neoxin"
"1251","6","Nevin"
"1252","6","Niplen"
"1253","6","Antituberkulosum"
"1254","6","Inah"
"1255","6","Ido-tebin"
"1256","6","Bacillin"
"1257","6","Isoniacid"
"1258","6","Isotinyl"
"1259","6","Nicazide"
"1260","6","Nicotibine"
"1261","6","Nicotisan"
"1262","6","Phthisen"
"1263","6","Pyreazid"
"1264","6","Rimiphone"
"1265","6","Tubilysin"
"1266","6","Isotebe"
"1267","6","Percin"
"1268","6","Razide"
"1269","6","Tyvid"
"1270","6","Isoniazid SA"
"1271","6","Neo-Tizide"
"1272","6","GINK"
"1273","6","Armacide"
"1274","6","Cortinazine"
"1275","6","Cotinizin"
"1276","6","Isonicazide"
"1277","6","Isotamine"
"1278","6","Robisellin"
"1279","6","Sauterazid"
"1280","6","Teebaconin"
"1281","6","Tibinide"
"1282","6","Unicozyde"
"1283","6","Vazadrine"
"1284","6","Zonazide"
"1285","6","Dibutin"
"1286","6","Hyozid"
"1287","6","Isonicotinoyl hydrazide"
"1288","6","Tebecid"
"1289","6","Tekazin"
"1290","6","Tubeco"
"1291","6","Tubicon"
"1292","6","Tubomel"
"1293","6","Vederon"
"1294","6","Zinadon"
"1295","6","Preparation 6424"
"1296","6","Isonicotinyl hydrazide"
"1297","6","TB-Razide"
"1298","6","Sanohidrazina"
"1299","6","Tisiodrazida"
"1300","6","Laniozid"
"1301","6","Niteban"
"1302","6","Pyridicin"
"1303","6","Robiselin"
"1304","6","Roxifen"
"1305","6","Sauterzid"
"1306","6","Tebenic"
"1307","6","Tebexin"
"1308","6","Tebilon"
"1309","6","Tibazide"
"1310","6","Tibison"
"1311","6","Tibivis"
"1312","6","Tibizide"
"1313","6","Tibusan"
"1314","6","Tuberian"
"1315","6","Tubizid"
"1316","6","Unicocyde"
"1317","6","Tebos"
"1318","6","Tisin"
"1319","6","Tizide"
"1320","6","Dow-Isoniazid"
"1321","6","FSR 3"
"1322","6","TB-Vis"
"1323","6","Inh-Burgthal"
"1324","6","INH"
"1325","6","TB-Phlogin"
"1326","6","Zidafimia"
"1327","6","Isokin"
"1328","6","Isozid"
"1329","6","Nitebannsc 9659"
"1330","6","In-73"
"1331","6","Cedin (Aerosol)"
"1332","6","RU-EF-Tb"
"1333","6","bacillen"
"1334","6","tebemid"
"1335","6","tubercid"
"1336","6","Isonicotinoylhydrazine"
"1337","6","4-Pyridinecarbonylhydrazine"
"1338","6","Continazine"
"1339","6","Abdizide"
"1340","6","Anidrasona"
"1341","6","Isonizida"
"1342","6","Tibiazide"
"1343","6","Fetefu"
"1344","6","Hydra"
"1345","6","BP 5015"
"1346","6","FSR-3"
"1347","6","Isonicotinsaeurehydrazid"
"1348","6","4-(Hydrazinocarbonyl)pyridine"
"1349","6","4-pyridinecarbohydrazide"
"1350","6","4-Pyridylcarbonylhydrazide"
"1351","6","isonicotinoylhydrazide"
"1352","6","LANIZID"
"1353","6","NSC 9659"
"1354","6","isonicotinate hydrazide"
"1355","6","4-Pyridinecarboxylic hydrazide"
"1356","6","RY-EF-Tb"
"1357","6","HIA"
"1358","6","RP-5015"
"1359","6","UNII-V83O1VOZ8L"
"1360","6","FRS-3"
"1361","6","MFCD00006426"
"1362","6","C6H7N3O"
"1363","6","CCRIS 351"
"1364","6","Isonicotinylhydrazide"
"1365","6","L 1945"
"1366","6","5015 RP"
"1367","6","CHEBI:6030"
"1368","6","5015 R.P."
"1369","6","HSDB 1647"
"1370","6","CHEMBL64"
"1371","6","EINECS 200-214-6"
"1372","6","RP 5015"
"1373","6","V83O1VOZ8L"
"1374","6","AI3-23936"
"1375","6","MLS000069444"
"1376","6","NSC9659"
"1377","6","QRXWMOHMRWLFEY-UHFFFAOYSA-N"
"1378","6","NSC-9659"
"1379","6","CAS-54-85-3"
"1380","6","NCGC00016244-09"
"1381","6","Isoniazidum"
"1382","6","Tubecotubercid"
"1383","6","Isoniazida"
"1384","6","SMR000059082"
"1385","6","Tibemid"
"1386","6","DSSTox_CID_755"
"1387","6","DSSTox_RID_75771"
"1388","6","DSSTox_GSID_20755"
"1389","6","isoco tin"
"1390","6","nidra zid"
"1391","6","Hid rasonil"
"1392","6","isozid e"
"1393","6","rimif on"
"1394","6","AZT + Isoniazid"
"1395","6","Isoniazid(Tubizid)"
"1396","6","Laniazid (TN)"
"1397","6","Usaf cb-2"
"1398","6","INHd20"
"1399","6","SR-01000003025"
"1400","6","I.A.I"
"1401","6","Mayambutol"
"1402","6","I.A.I."
"1403","6","isoniazid (inh)"
"1404","6","isonicotinhydrazide"
"1405","6","bp 5 015"
"1406","6","Soniazid,(S)"
"1407","6","NIZ"
"1408","6","Prestwick_578"
"1409","6","Isoniazid (Tubizid)"
"1410","6","Spectrum_000853"
"1411","6","ACMC-209ljq"
"1412","6","Opera_ID_454"
"1413","6","isonicotinicacid hydrazide"
"1414","6","isonicotinic acid hydrazid"
"1415","6","Prestwick0_000161"
"1416","6","Prestwick1_000161"
"1417","6","Prestwick2_000161"
"1418","6","Prestwick3_000161"
"1419","6","Spectrum2_000107"
"1420","6","Spectrum3_000472"
"1421","6","Spectrum4_000022"
"1422","6","Spectrum5_000876"
"1423","6","I0138"
"1424","6","WLN: T6NJ DVMZ"
"1425","6","isonicotinic acid hydrazone"
"1426","6","SCHEMBL228"
"1427","6","Biomol-NT_000288"
"1428","6","Epitope ID:141801"
"1429","6","4-Pyridylcarbonyl hydrazide"
"1430","6","Oprea1_396155"
"1431","6","BSPBio_000021"
"1432","6","BSPBio_002204"
"1433","6","Isoniazid daily for 9 months"
"1434","6","KBioGR_000423"
"1435","6","KBioSS_001333"
"1436","6","MLS001055327"
"1437","6","ARONIS25141"
"1438","6","BIDD:GT0140"
"1439","6","DivK1c_000070"
"1440","6","SPECTRUM1500355"
"1441","6","SPBio_000094"
"1442","6","SPBio_001942"
"1443","6","BPBio1_000025"
"1444","6","BPBio1_001322"
"1445","6","SCHEMBL2998929"
"1446","6","ZINC1590"
"1447","6","DTXSID8020755"
"1448","6","HMS500D12"
"1449","6","KBio1_000070"
"1450","6","KBio2_001333"
"1451","6","KBio2_003901"
"1452","6","KBio2_006469"
"1453","6","KBio3_001424"
"1454","6","KS-00000JHE"
"1455","6","NINDS_000070"
"1456","6","HMS1568B03"
"1457","6","HMS1920H09"
"1458","6","HMS2089I16"
"1459","6","HMS2091N19"
"1460","6","HMS2095B03"
"1461","6","HMS2234G04"
"1462","6","HMS3259E19"
"1463","6","HMS3373O01"
"1464","6","HMS3655L03"
"1465","6","HMS3712B03"
"1466","6","KUC109571N"
"1467","6","Pharmakon1600-01500355"
"1468","6","BCP13791"
"1469","6","HY-B0329"
"1470","6","STR00210"
"1471","6","Tox21_113640"
"1472","6","Tox21_201367"
"1473","6","Tox21_300193"
"1474","6","ANW-32196"
"1475","6","BBL008409"
"1476","6","BDBM50336507"
"1477","6","CCG-39710"
"1478","6","LS-205"
"1479","6","NSC757078"
"1480","6","s1937"
"1481","6","SBB004195"
"1482","6","STK086288"
"1483","6","AKOS000119062"
"1484","6","Tox21_113640_1"
"1485","6","CS-2371"
"1486","6","DB00951"
"1487","6","KSC-27-048"
"1488","6","MCULE-6324947959"
"1489","6","NC00513"
"1490","6","NSC-757078"
"1491","6","PS-4129"
"1492","6","RTR-019381"
"1493","6","IDI1_000070"
"1494","6","KS-0000471R"
"1495","6","UPCMLD0ENAT5791176:001"
"1496","6","NCGC00016244-01"
"1497","6","NCGC00016244-02"
"1498","6","NCGC00016244-03"
"1499","6","NCGC00016244-04"
"1500","6","NCGC00016244-05"
"1501","6","NCGC00016244-06"
"1502","6","NCGC00016244-07"
"1503","6","NCGC00016244-08"
"1504","6","NCGC00016244-10"
"1505","6","NCGC00016244-11"
"1506","6","NCGC00016244-12"
"1507","6","NCGC00016244-14"
"1508","6","NCGC00016244-15"
"1509","6","NCGC00022648-03"
"1510","6","NCGC00022648-04"
"1511","6","NCGC00022648-05"
"1512","6","NCGC00022648-06"
"1513","6","NCGC00022648-07"
"1514","6","NCGC00254094-01"
"1515","6","NCGC00258919-01"
"1516","6","5015 R.P"
"1517","6","AK-46317"
"1518","6","CPD000059082"
"1519","6","SAM002554904"
"1520","6","SC-12623"
"1521","6","ST078858"
"1522","6","SY010614"
"1523","6","SBI-0051419.P003"
"1524","6","AB1009474"
"1525","6","TR-019381"
"1526","6","AB00052025"
"1527","6","BB 0240534"
"1528","6","FT-0627424"
"1529","6","ST24025094"
"1530","6","SW196752-3"
"1531","6","T7976"
"1532","6","C07054"
"1533","6","D00346"
"1534","6","10319-EP2272972A1"
"1535","6","10319-EP2272973A1"
"1536","6","10319-EP2274983A1"
"1537","6","10319-EP2275102A1"
"1538","6","10319-EP2275401A1"
"1539","6","10319-EP2277872A1"
"1540","6","10319-EP2280000A1"
"1541","6","10319-EP2280012A2"
"1542","6","10319-EP2281563A1"
"1543","6","10319-EP2289510A1"
"1544","6","10319-EP2289876A1"
"1545","6","10319-EP2295407A1"
"1546","6","10319-EP2295411A1"
"1547","6","10319-EP2295416A2"
"1548","6","10319-EP2295433A2"
"1549","6","10319-EP2298312A1"
"1550","6","10319-EP2298736A1"
"1551","6","10319-EP2298747A1"
"1552","6","10319-EP2298748A2"
"1553","6","10319-EP2301536A1"
"1554","6","10319-EP2301538A1"
"1555","6","10319-EP2301924A1"
"1556","6","10319-EP2305640A2"
"1557","6","10319-EP2305642A2"
"1558","6","10319-EP2305808A1"
"1559","6","10319-EP2308852A1"
"1560","6","10319-EP2311455A1"
"1561","6","10319-EP2311824A1"
"1562","6","10319-EP2311830A1"
"1563","6","10319-EP2314584A1"
"1564","6","10319-EP2316452A1"
"1565","6","10319-EP2316459A1"
"1566","6","10319-EP2380872A1"
"1567","6","40687-EP2298761A1"
"1568","6","40687-EP2311830A1"
"1569","6","AB00052025-20"
"1570","6","AB00052025-21"
"1571","6","AB00052025_22"
"1572","6","AB00052025_23"
"1573","6","AB00052025_24"
"1574","6","AB00052025_25"
"1575","6","101033-EP2272832A1"
"1576","6","101033-EP2272972A1"
"1577","6","101033-EP2272973A1"
"1578","6","101033-EP2277872A1"
"1579","6","101033-EP2295053A1"
"1580","6","101033-EP2298776A1"
"1581","6","101033-EP2301544A1"
"1582","6","Q423169"
"1583","6","SR-01000003025-2"
"1584","6","SR-01000003025-3"
"1585","6","BRD-K87202646-001-26-8"
"1586","6","Z58981801"
"1587","6","F0391-0007"
"1588","7","acetaminophen"
"1589","7","Paracetamol"
"1590","7","4-Acetamidophenol"
"1591","7","103-90-2"
"1592","7","N-(4-Hydroxyphenyl)acetamide"
"1593","7","Tylenol"
"1594","7","APAP"
"1595","7","Panadol"
"1596","7","Acetaminofen"
"1597","7","Datril"
"1598","7","N-Acetyl-p-aminophenol"
"1599","7","p-Hydroxyacetanilide"
"1600","7","4'-Hydroxyacetanilide"
"1601","7","p-Acetamidophenol"
"1602","7","Algotropyl"
"1603","7","Lonarid"
"1604","7","Naprinol"
"1605","7","Acamol"
"1606","7","Acenol"
"1607","7","Anelix"
"1608","7","Multin"
"1609","7","p-Acetaminophenol"
"1610","7","Abensanil"
"1611","7","Acetagesic"
"1612","7","Acetalgin"
"1613","7","Clixodyne"
"1614","7","Gelocatil"
"1615","7","Injectapap"
"1616","7","Liquagesic"
"1617","7","Pyrinazine"
"1618","7","Servigesic"
"1619","7","Alvedon"
"1620","7","Anaflon"
"1621","7","Apamide"
"1622","7","Dymadon"
"1623","7","Febridol"
"1624","7","Febrilix"
"1625","7","Febrolin"
"1626","7","Finimal"
"1627","7","Homoolan"
"1628","7","Lestemp"
"1629","7","Paracet"
"1630","7","Tabalgin"
"1631","7","Tralgon"
"1632","7","Tussapap"
"1633","7","Valadol"
"1634","7","Valgesic"
"1635","7","Alpiny"
"1636","7","Amadil"
"1637","7","Anhiba"
"1638","7","Calpol"
"1639","7","Dirox"
"1640","7","Eneril"
"1641","7","Fendon"
"1642","7","Hedex"
"1643","7","Lyteca"
"1644","7","Pacemo"
"1645","7","Panets"
"1646","7","Parmol"
"1647","7","Tapar"
"1648","7","Tempra"
"1649","7","Paracetamolo"
"1650","7","Doliprane"
"1651","7","Dolprone"
"1652","7","Momentum"
"1653","7","Ortensan"
"1654","7","Paldesic"
"1655","7","Banesin"
"1656","7","Captin"
"1657","7","Disprol"
"1658","7","Enelfa"
"1659","7","Neopap"
"1660","7","Salzone"
"1661","7","Exdol"
"1662","7","p-Acetylaminophenol"
"1663","7","Febro-Gesic"
"1664","7","NEBS"
"1665","7","Biocetamol"
"1666","7","Dafalgan"
"1667","7","Dolgesic"
"1668","7","Elixodyne"
"1669","7","Febrectal"
"1670","7","Tempanal"
"1671","7","Vermidon"
"1672","7","Abenol"
"1673","7","Apacet"
"1674","7","Apadon"
"1675","7","Cetadol"
"1676","7","Fensum"
"1677","7","Janupap"
"1678","7","Minoset"
"1679","7","Napafen"
"1680","7","Neodol"
"1681","7","Nobedon"
"1682","7","Pacemol"
"1683","7","Panodil"
"1684","7","Parapan"
"1685","7","Pedric"
"1686","7","Phendon"
"1687","7","Rounox"
"1688","7","Suppap"
"1689","7","Korum"
"1690","7","Pinex"
"1691","7","Temlo"
"1692","7","4-(Acetylamino)phenol"
"1693","7","Ben-u-ron"
"1694","7","Dial-A-Gesic"
"1695","7","Anacin-3"
"1696","7","Calmanticold"
"1697","7","Codoliprane"
"1698","7","Demogripal"
"1699","7","Dolegrippin"
"1700","7","Doloreduct"
"1701","7","Dristancito"
"1702","7","Duracetamol"
"1703","7","Eu-Med"
"1704","7","Grippostad"
"1705","7","Gynospasmine"
"1706","7","Medocodene"
"1707","7","Paedialgon"
"1708","7","Paracetamolum"
"1709","7","Paracetanol"
"1710","7","Parakapton"
"1711","7","Pediapirin"
"1712","7","Phenipirin"
"1713","7","Phogoglandin"
"1714","7","Predualito"
"1715","7","Sanicopyrine"
"1716","7","Scentalgyl"
"1717","7","Sunetheton"
"1718","7","Tachiprina"
"1719","7","Termalgine"
"1720","7","Treuphadol"
"1721","7","Abrolet"
"1722","7","Acertol"
"1723","7","Acetaco"
"1724","7","Acetamol"
"1725","7","Acetofen"
"1726","7","Afebrin"
"1727","7","Afebryl"
"1728","7","Aferadol"
"1729","7","Algesidal"
"1730","7","Algomol"
"1731","7","Alpinyl"
"1732","7","Analter"
"1733","7","Antidol"
"1734","7","Apitrelal"
"1735","7","Atralidon"
"1736","7","Babikan"
"1737","7","Bacetamol"
"1738","7","Cadafen"
"1739","7","Calapol"
"1740","7","Causalon"
"1741","7","Cefalex"
"1742","7","Codabrol"
"1743","7","Codalgin"
"1744","7","Codapane"
"1745","7","Codicet"
"1746","7","Codisal"
"1747","7","Cofamol"
"1748","7","Cosutone"
"1749","7","Cuponol"
"1750","7","Curadon"
"1751","7","Custodial"
"1752","7","Darocet"
"1753","7","Daygrip"
"1754","7","Deminofen"
